year,lgID,teamID,franchID,team name,park name,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path,pt_level,pt_id
1945,AL,BOS,BOS,Boston Red Sox,Fenway Park,603794,1.038944646,1,1,1.038944646,BOS,BOS,BOS,33200,o,g,310,335,379,390,380,380,302,37,37,18,9,9,3,3,0.996641238,1.041836264,0.81904955,0.807690999,1.045123346,1.116746302,0.851365087,1.384982092,1.026820503,1.089333415,0.835139002,1.096944502,fenway_park_1940-1969,-2,172
1942,NL,PHI,PHI,Philadelphia Phillies,Shibe Park,230183,0.968655891,1,1,0.968655891,PHI,PHI,PHI,33000,o,g,334,362,405,468,393,361,329,12,12,12,20,34,34,34,0.926,1.065,1.099,0.851,1.018,0.979,1.153,1.027,0.971,1.007,1.131,0.954,shibe_park_nl_1930-1948,-2,173
1941,NeL,,,Philadelphia Stars,Penmar Park,,,,,,,,,15000,o,g,330,360,385,410,370,340,310,8,8,8,8,8,8,8,1.05,0.96,0.96,1.05,1.03,1.05,0.96,1.01,1.04,0.99,0.96,1.03,penmar_park,8,174
1940,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field,507934,1.002582221,1,1,1.002582221,PIT,PIT,PIT,33537,o,g,365,369,406,435,408,375,300,8,8,12,12,12,28,28,1.045,0.943,1.074,0.942,1.026,0.994,1.434,0.847,1.035,0.971,1.229,0.888,forbes_field_1925-1946,3,175
1940,NL,BSN,ATL,Boston Bees,Braves Field,241616,0.939548483,1,1,0.939548483,BSN,BSN,BSN,45000,o,g,350,400,359,385,402,390,350,8,8,8,8,10,10,10,0.995,1.026,1.013,0.829,0.969,1.006,0.814,0.906,0.982,1.014,0.905,0.87,braves_field_1937-1945,3,176
1940,NeL,,,Birmingham Black Barons,Rickwood Field,,,,,,,,,15000,o,g,405,467,474,478,448,440,420,15,15,15,15,15,15,15,0.92,1.13,1.09,0.6,0.92,1.15,1.11,0.5,0.92,1.14,1.1,0.55,rickwood_field,-2,177
1939,NL,NY1,SFG,New York Giants,Polo Grounds,0,0,0,0,0,NYG,NY1,NY1,51856,o,g,279,363,455,505,449,354,257,17,17,18,8,12,11,11,0.952,0.872,1.096,1.201,0.972,0.872,1.096,1.201,0.965,0.872,1.096,1.201,polo_grounds_1923-1939,-2,178
1939,NL,CIN,CIN,Cincinnati Reds,Crosley Field,981443,0.973829114,1,1,0.973829114,CIN,CIN,CIN,33000,o,g,328,354,380,380,383,375,366,18,18,18,18,8,8,8,0.744,1.008,0.982,0.999,0.927,1.059,1.032,0.959,0.831,1.038,1.003,0.972,crosley_field_1939-1941,7,179
1937,AL,BOS,BOS,Boston Red Sox,Fenway Park,0,0,0,0,0,BOS,BOS,BOS,33200,o,g,310,335,379,390,407,404,332,37,37,18,10,9,3,3,0.996,1.032,1.022,0.833,1.025,1.032,1.022,1.122,1.015,1.032,1.022,1.021,fenway_park_1934-1939,-2,180
1936,NL,CIN,CIN,Cincinnati Reds,Crosley Field,0,0,0,0,0,CIN,CIN,CIN,29448,o,g,339,360,360,407,375,380,383,18,18,18,18,8,8,8,0.974,0.996,1.107,0.842,1.004,0.996,1.107,0.856,0.994,0.996,1.107,0.851,crosley_field_1927-1938,4,181
1936,NeL,,,New York Black Yankees,Hinchliffe Stadium,,,,,,,,,15000,o,g,286,392,461,480,455,380,271,8,8,8,8,8,8,8,1.14,1.05,1,0.88,1.14,1.08,1,0.81,1.14,1.07,1,0.85,hinchcliffe_stadium,3,182
1934,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl,169885,1.222667531,1,1,1.222667531,PHI,PHI,PHI,18800,o,g,341,356,365,408,300,288,280,12,12,3,35,47,55,55,1.365,1.129,0.66,1.126,1.032,1.074,0.676,1.07,1.187,1.093,0.677,1.1,baker_bowl_1922-1938,-2,183
1934,AL,NYA,NYY,New York Yankees,Yankee Stadium,854682,0.882883226,1,1,0.882883226,NYY,NYA,NYA,62000,o,g,301,402,461,470,417,362,296,4,4,4,14,4,4,4,0.957085748,0.87296639,0.958781416,1.336834146,0.959848809,0.880976864,1.071465296,0.891011177,0.958156264,0.87890626,1.01627889,1.116698533,yankee_stadium_1928-1937,-2,184
1933,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl,156421,1.209397102,1,1,1.209397102,PHI,PHI,PHI,18800,o,g,341,356,365,408,300,288,280,12,12,3,35,47,55,55,1.108859032,1.05492701,0.672686662,1.43160291,1.062042535,1.087009166,0.70913997,1.256340478,1.075372902,1.073374799,0.695240555,1.314518624,baker_bowl_1922-1938,-2,185
1932,NL,CHN,CHC,Chicago Cubs,Wrigley Field,974688,0.971522754,1,1,0.971522754,CHC,CHN,CHN,40000,o,g,364,371,361,436,383,363,321,16,16,11,11,11,16,16,1.003696671,1.060848379,0.859772209,1.112475201,0.993552718,0.978827386,0.931065369,0.916434785,0.996053911,0.997825324,0.916260933,1.008359348,wrigley_field_1928-1937,-2,186
1931,NL,BSN,ATL,Boston Braves,Braves Field,515005,0.939678565,1,1,0.939678565,BSN,BSN,BSN,46500,o,g,354,400,359,387,402,390,298,8,8,8,8,10,10,10,0.859,1.05,0.978,0.822,0.991,0.988,1.062,0.985,0.922,1.001,1.028,0.927,braves_field_1929-1936,-2,187
1930,NeL,,,Detroit Stars,Hamtramck Stadium,,,,,,,,,15000,o,g,315,370,480,528,460,425,407,10,10,10,10,10,10,10,1.03,1.03,0.94,0.62,1.03,1.05,0.94,0.6,1.03,1.04,0.94,0.61,hamtramck_stadium,-2,188
1928,NeL,,,Detroit Stars,Mack Park,,,,,,,,,15000,o,g,358,365,390,444,405,278,265,12,12,12,12,12,12,12,1.05,1.03,0.98,1.22,1.05,1.03,0.98,0.78,1.05,1.03,0.98,1,mack_park,-2,189
1927,AL,SLA,BAL,St. Louis Browns,Sportsmans Park,0,0,0,0,0,SLB,SLA,SLA,30611,o,g,355,367,379,430,354,337,320,8,8,8,8,8,8,8,0.996,1.03,1.022,1.201,0.977,1.03,1.022,1.162,0.984,1.03,1.022,1.176,sportsmans_park_1926-1953,0,190
1927,NeL,,,Atlantic City Bacharach Giants,Bacharach Park,,,,,,,,,15000,o,g,358,390,432,489,365,330,270,10,10,10,10,10,10,10,0.97,0.94,0.92,1.15,0.97,1.02,0.96,0.66,0.97,0.98,0.94,0.91,bacharach_park,-2,191
1927,AL,NYA,NYY,New York Yankees,Yankee Stadium,1164015,0.934505226,1,1,0.934505226,NYY,NYA,NYA,62000,o,g,281,395,461,470,417,362,295,4,4,4,14,4,4,4,0.964312648,0.832422841,1.031234673,1.129879861,0.972235334,0.928890369,1.249895534,1.166983353,0.973111159,0.876475469,1.126756026,1.13784522,yankee_stadium_1923-1927,0,192
1926,AL,DET,DET,Detroit Tigers,Navin Field,0,0,0,0,0,DET,DET,DET,30000,o,g,341,353,384,475,390,358,365,5,5,5,9,9,8,8,0.994,1.057,1.099,0.852,0.989,1.057,1.099,1.201,0.991,1.057,1.099,1.079,navin_field_1920-1933,-2,193
1926,NL,BSN,ATL,Boston Braves,Braves Field,303598,0.889324633,1,1,0.889324633,BSN,BSN,BSN,45000,o,g,403,400,402,520,402,390,298,10,10,10,10,10,10,10,0.981524745,0.967657909,1.042316147,0.630792703,0.973088874,0.956776645,1.006668015,0.641816477,0.975626053,0.960715744,1.01574926,0.643913816,braves_field_1915-1928,-2,194
1925,NL,BSN,ATL,Boston Braves,Braves Field,0,0,0,0,0,BSN,BSN,BSN,45000,o,g,404,400,404,461,402,390,298,10,10,10,10,10,10,10,0.97,0.997,1.019,0.837,0.977,0.997,1.019,0.837,0.975,0.997,1.019,0.837,braves_field_1915-1928,4,195
1923,AL,CLE,CLE,Cleveland Guardians,League Park,0,0,0,0,0,CLE,CLE,CLE,21400,o,g,376,383,415,420,400,304,290,5,5,10,10,20,45,45,1.038,1.102,1.011,0.954,0.999,1.102,1.011,0.826,1.013,1.102,1.011,0.871,league_park_1910-1929,-2,196
1923,AL,NYA,NYY,New York Yankees,Yankee Stadium,0,0,0,0,0,NYY,NYA,NYA,58000,o,g,255,395,474,487,423,362,255,4,4,4,14,12,12,12,0.965,0.918,1.108,1.169,0.985,0.897,1.257,1.12,0.977,0.901,1.176,1.144,yankee_stadium_1923-1927,4,197
1922,NL,CHN,CHC,Chicago Cubs,Weeghman Park,0,0,0,0,0,CHC,CHN,CHN,20000,o,g,327,338,377,425,344,308,299,8,8,8,12,22,22,22,1.03,1.118,0.862,0.928,0.99,1.118,0.862,1.2,1.004,1.118,0.862,1.105,weeghman_park_1916-1922,-2,198
1921,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl,0,0,0,0,0,PHI,PHI,PHI,18000,o,g,335,356,379,408,325,288,272,3,3,3,3,47,40,40,1.016,1.26,0.688,1.293,1.074,1.174,0.628,1.48,1.045,1.195,0.654,1.377,baker_bowl_1915-1921,-2,199
1920,AL,PHA,OAK,Philadelphia Athletics,Shibe Park AL,0,0,0,0,0,PHA,PHA,PHA,20000,o,g,378,389,393,502,393,367,378,12,12,12,20,12,12,12,1.003,0.975,0.895,1.153,0.99,0.975,0.895,1.2,0.995,0.975,0.895,1.184,shibe_park_al_1913-1929,-2,200
1920,NL,BRO,LAD,Brooklyn Robins,Ebbets Field,808722,1.030274107,1,1,1.030274107,BRO,BRO,BRO,24000,o,g,410,408,431,496,378,323,300,20,20,20,20,20,19,19,1.036,0.966,0.88,1.228,0.985,0.915,1.23,0.913,1.01,0.931,1.092,1.025,ebbets_field_1913-1925,-2,201
1919,AL,SLA,BAL,St. Louis Browns,Sportsmans Park,349350,1.037710782,1,1,1.037710782,SLB,SLA,SLA,25500,o,g,350,362,404,420,364,326,270,8,8,8,8,8,8,8,1.039,1.024,1.06,1.361,1.001,1.028,0.987,0.906,1.02,1.029,1.071,1.155,sportsmans_park_1911-1925,-2,202
1919,AL,BOS,BOS,Boston Red Sox,Fenway Park,417291,0.904952345,1,1,0.904952345,BOS,BOS,BOS,24000,o,g,324,335,377,458,407,404,314,25,25,18,10,4,4,4,0.809,0.996,0.943,0.816,1.059,1.137,0.883,0.837,0.926,1.068,0.921,0.823,fenway_park_1912-1925,-2,203
1915,FL,NEW,NEW,Newark Pepper,Harrison Park,0,0,0,0,0,NEW,NEW,NEW,10000,o,g,389,380,389,380,424,347,356,9,9,9,9,9,9,9,0.96,1,1,0.96,0.96,1,1,0.96,0.96,1,1,0.96,harrison_park,10,204
1914,AL,WS1,MIN,Washington Senators,Griffith Stadium,243888,1.022784114,1,1,1.022784114,WSH,WS1,WS1,27410,o,g,464,421,413,459,388,374,322,11,11,11,20,20,11,11,1.052,1.006,1.075,1.178,0.992,0.897,1.165,0.902,1.022,0.928,1.132,0.997,griffith_stadium_1911-1920,-2,205
1914,NL,BSN,ATL,Boston Braves,South End Grounds,382913,0.97944588,1,1,0.97944588,BSN,BSN,BSN,11000,o,g,275,430,435,386,440,304,235,6,6,20,6,10,20,20,0.986,1.186,0.845,1.102,0.955,1.12,0.726,0.9,0.97,1.099,0.789,0.999,south_end_grounds_1894-1914,-2,206
1913,NL,PIT,PIT,Pittsburgh Pirates,Forbes Field,296000,0.913146124,1,1,0.913146124,PIT,PIT,PIT,24000,o,g,360,369,403,409,373,375,376,11,11,20,11,8,11,11,0.875,1.005,1.367,0.826,0.975,0.919,1.309,0.884,0.924,0.923,1.317,0.85,forbes_field_1909-1924,-2,207
1912,NL,SLN,STL,St. Louis Cardinals,Robison Field,241759,0.997395111,1,1,0.997395111,STL,SLN,SLN,20000,o,g,415,430,458,441,355,319,308,8,8,8,8,15,8,8,0.972424524,0.956887392,0.879237407,0.837184634,1.007334269,0.893539042,1.206979706,0.769089088,0.992313923,0.921760884,1.035522517,0.805852681,robison_field_1893-1919,0,208
1912,AL,BOS,BOS,Boston Red Sox,Fenway Park,597096,1.044019032,1,1,1.044019032,BOS,BOS,BOS,24000,o,g,324,335,377,458,407,481,314,25,25,18,10,4,20,20,0.995790759,0.975,1.201865672,0.692920484,0.992447743,1.140022838,1.002840909,0.781647059,0.993450175,1.081898279,1.085112614,0.730454599,fenway_park_1912-1925,-2,209
1911,NL,BRO,LAD,Brooklyn Dodgers,Washington Park,0,0,0,0,0,BRO,BRO,BRO,14000,o,g,338,387,415,425,349,313,302,12,12,12,8,20,20,20,1.005,1.028,0.895,0.919,0.953,1.013,1.057,0.831,0.975,1.029,0.979,0.873,washington_park_1898-1912,6,210
1911,AL,DET,DET,Detroit Tigers,Bennett Park,484988,1.080970782,1,1,1.080970782,DET,DET,DET,14000,o,g,345,330,420,490,386,374,440,8,8,6,16,12,6,6,0.977,0.863,0.937,1.011,1.037,0.959,0.917,1.394,1.007,0.91,0.958,1.153,bennett_park_1901-1911,-2,211
1911,NL,NY1,SFG,New York Giants,Polo Grounds,675000,1.005976583,1,1,1.005976583,NYG,NY1,NY1,34000,o,g,277,377,447,433,443,367,258,10,10,16,20,11,12,12,0.919,0.915,0.903,1.106,1.142,1.029,0.9,1.185,1.025,1.002,0.891,1.201,polo_grounds_1911-1922,-2,212
1910,AL,BOS,BOS,Boston Red Sox,Huntington Avenue Grounds,0,0,0,0,0,BOS,BOS,BOS,14000,o,g,305,360,402,456,412,365,320,14,14,14,14,28,14,14,0.985,1.044,0.945,1.216,0.973,1.043,0.93,1.13,0.977,1.048,0.936,1.216,huntington_avenue_grounds_1901-1911,-2,213
1910,AL,PHA,OAK,Philadelphia Athletics,Shibe Park,588905,0.942123196,1,1,0.942123196,PHA,PHA,PHA,23000,o,g,378,391,436,481,392,352,340,12,12,12,12,12,12,12,1.098,0.991,1.097,1.047,0.993,0.954,1.19,0.826,1.044,0.965,1.142,0.886,shibe_park_al_1909-1912,-2,214
1910,NL,CIN,CIN,Cincinnati Reds,Palace of the Fans,380622,0.953490521,1,1,0.953490521,CIN,CIN,CIN,12000,o,g,360,385,418,400,375,404,450,10,10,20,20,20,4,4,0.945,0.881,1.234,0.812,0.899,0.874,1.243,0.793,0.922,0.882,1.258,0.809,palace_of_the_fans_1902-1911,-2,215
1910,NL,PHI,PHI,Philadelphia Phillies,Baker Bowl,296597,1.036603547,1,1,1.036603547,PHI,PHI,PHI,17000,o,g,335,356,379,408,325,288,272,3,3,3,35,47,40,40,1.124,1.105,0.897,1.211,0.939,1.084,0.945,1.111,1.027,1.083,0.916,1.135,baker_bowl_1910-1914,-2,216
1907,AL,WS1,MIN,Washington Senators,American League Park,221929,0.92824669,1,1,0.92824669,WSH,WS1,WS1,9000,o,g,320,396,390,402,390,383,325,10,10,10,10,16,16,10,1.083,0.988,1.097,0.949,0.871,0.933,1.188,0.85,0.971,0.944,1.159,0.863,american_league_park_1904-1910,-2,217
1906,AL,PHA,OAK,Philadelphia Athletics,Columbia Park,489129,1.024495156,1,1,1.024495156,PHA,PHA,PHA,13600,o,g,340,352,392,396,323,290,280,8,8,8,8,11,8,8,1.099,1.151,0.853,1.374,1.08,1.138,0.797,1.071,1.089,1.143,0.812,1.127,columbia_park_1901-1908,-2,218
1905,NL,NY1,SFG,New York Giants,Polo Grounds,552700,0.98932391,1,1,0.98932391,NYG,NY1,NY1,16000,o,g,277,362,446,500,450,359,258,3,3,25,3,3,15,15,1.138,1.067,0.976,1.76,0.983,1.012,0.859,1.456,1.058,1.002,0.957,1.52,polo_grounds_1890-1910,-2,219
1905,AL,NYA,NYY,New York Highlanders,Hilltop Park,309100,1.152234269,1,1,1.152234269,NYY,NYA,NYA,15000,o,g,365,365,378,420,424,398,385,8,8,12,12,12,12,12,1.078,0.802,0.996,1.257,1.083,0.968,1.561,1.128,1.08,0.901,1.322,1.293,hilltop_park_1903-1911,-2,220
1905,AL,CLE,CLE,Cleveland Naps,League Park,1.042307957,1.000585636,1,1,1.000585636,CLE,CLE,CLE,11600,o,g,356,348,390,400,315,308,290,10,10,10,20,20,6,6,1.247,0.95,0.992,0.883,1.089,1.024,0.945,0.929,1.166,0.913,0.884,0.999,league_park_1901-1909,3,221
1903,AL,NYA,NYY,New York Highlanders,Hilltop Park,0,0,0,0,0,NYY,NYA,NYA,15000,o,g,365,365,378,380,335,300,290,8,8,12,12,12,3,3,1.001,1.011,1.116,1.205,1.001,1.011,1.116,1.205,1.001,1.011,1.116,1.205,hilltop_park_1903-1911,-2,222
1903,AL,CHA,CHW,Chicago White Sox,South Side Park,286183,0.927561329,1,1,0.927561329,CHW,CHA,CHA,14000,o,g,330,398,397,405,360,368,345,6,6,6,6,20,8,8,0.941,1.05,0.788,0.766,0.941,1.05,0.788,0.766,0.941,1.05,0.788,0.766,south_side_park_1901-1909,-2,223
1901,AL,MLA,BAL,Milwaukee Brewers,Lloyd Street Grounds,139034,0.960747455,1,1,0.960747455,MLA,MLA,MLA,10000,o,g,295,413,384,380,384,413,295,20,20,20,10,10,10,10,0.883,1.008,1.043,0.979,0.883,1.008,1.043,0.979,0.883,1.008,1.043,0.979,lloyd_street_grounds_1901,5,224
1890,PL,PTP,PBB,Pittsburgh Burghers,Exposition Park III,0,0,0,0,0,PBB,PTP,PTP,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.941,1,1,0.941,0.941,1,1,0.941,0.941,1,1,0.941,exposition_park_iii,5,225
1889,NL,PHI,PHI,Philadelphia Quakers,Philadelphia Baseball Grounds,0,1.101541018,1,1,1.101541018,PHI,PHI,PHI,15000,o,g,383,425,425,420,345,309,299,25,25,25,25,25,25,25,1.102,1,1,1.025,1.102,1,1,1.025,1.102,1,1,1.025,philadelphia_baseball_grounds_1887-1894,6,226
1887,NL,CHN,CHC,Chicago White Stockings,West Side Park,0,1.156903006,1,1,1.156903006,CHC,CHN,CHN,6000,o,g,216,360,380,400,380,360,216,12,12,12,12,12,12,12,1.157,1,1,1.038,1.157,1,1,1.038,1.157,1,1,1.038,west_side_park_1885-1890,0,227
1886,NL,WS8,WNL,Washington Nationals,Swampoodle Grounds,0,0.950166723,1,1,0.950166723,WHS,WS8,WS8,6000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.975083362,1,1,0.975083362,0.975083362,1,1,0.975083362,0.975083362,1,1,0.975083362,swampdoodle_grounds,8,228
1885,NL,PRO,PRO,Providence Grays,Messer Street Grounds,0,0,0,0,0,PRO,PRO,PRO,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.945,1,1,0.945,0.945,1,1,0.945,0.945,1,1,0.945,messer_street_grounds,6,229
1885,AA,NY4,NYP,New York Metropolitans,Polo Grounds I West Diamond,0,0.840152605,1,1,0.840152605,NYP,NY4,NY4,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.84,1,1,0.959,0.84,1,1,0.959,0.84,1,1,0.959,polo_grounds_i_west_diamond,6,230
1884,UA,PHU,PHK,Philadelphia Keystones,Keystone Park,0,0,0,0,0,PHK,PHU,PHU,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.974,1,1,0.974,0.974,1,1,0.974,0.974,1,1,0.974,keystone_park,9,231
1881,NL,CHN,CHC,Chicago White Stockings,Lake Front Park,0,0,0,0,0,CHC,CHN,CHN,5000,o,g,326,380,380,375,352,352,306,6,6,6,6,6,38,38,1.011,1,1,1.011,1.011,1,1,1.011,1.011,1,1,1.011,lake_front_park_1878-1882,10,232
1880,NL,WOR,WOR,Worcester Ruby Legs,Agricultural County Fair Grounds,0,0,0,0,0,WOR,WOR,WOR,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,1.062,1,1,1.062,1.062,1,1,1.062,1.062,1,1,1.062,agricultural_county_fair_grounds,7,233
1878,NL,IN1,IBL,Indianapolis Blues,South Street Park,0,0.786698195,1,1,0.786698195,IND,IN1,IN1,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.787,1,1,0.945,0.787,1,1,0.945,0.787,1,1,0.945,south_street_park,3,234
1877,NL,SL3,SBS,St. Louis Brown Stockings,Grand Avenue Park,0,0.86971313,1,1,0.86971313,STL,SL3,SL3,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.87,1,1,0.967,0.87,1,1,0.967,0.87,1,1,0.967,grand_avenue_park,6,235
1877,NL,LS1,LGR,Louisville Grays,Louisville Baseball Park,0,1.198256363,1,1,1.198256363,LOU,LS1,LS1,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,1.198,1,1,1.048,1.198,1,1,1.048,1.198,1,1,1.048,louisville_baseball_park,0,236
1876,NL,HAR,HAR,Hartford Dark Blues,Hartford Ball Club Grounds,0,0,0,0,0,HAR,HAR,HAR,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,1.012,1,1,1.012,1.012,1,1,1.012,1.012,1,1,1.012,hartford_ball_club_grounds,9,237
1873,NA,ELI,RES,Elizabeth Resolutes,Waverly Fairgrounds,0,0,0,0,0,RES,ELI,ELI,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,0.997,1,1,0.997,0.997,1,1,0.997,0.997,1,1,0.997,waverly_fairgrounds,10,238
1871,NA,NY2,NNA,New York Mutuals,Union Grounds (Brooklyn),0,0,0,0,0,NYU,NY2,NY2,1500,o,g,500,500,500,500,380,360,350,6,6,6,6,6,6,6,0.925,1,1,0.925,0.925,1,1,0.925,0.925,1,1,0.925,union_grounds_(brooklyn),9,239
1871,NA,BS1,BNA,Boston Red Stockings,South End Grounds I,0,0,0,0,0,BOS,BS1,BS1,10000,o,g,340,360,380,400,380,360,340,9,9,9,9,9,9,9,1.016,1,1,1.016,1.016,1,1,1.016,1.016,1,1,1.016,south_end_grounds_i,9,240
